Gene name	Gene_freq	Total
PRELID3B	195	49097025
PREX1	2016	49097025
PREP	855	49097025
FDXR	333	49097025
FER1L5	904	49097025
FER1L6	2455	49097025
FEM1A	307	49097025
FER	1886	49097025
FEM1C	316	49097025
FDXACB1	246	49097025
FECH	384	49097025
FEN1	141	49097025
FEM1B	273	49097025
CHMP4A	153	49097025
CHMP1B	153	49097025
CHMP1A	272	49097025
CHMP4C	308	49097025
CHMP2A	145	49097025
CHMP2B	250	49097025
CHMP3	363	49097025
CHMP6	180	49097025
CHMP5	191	49097025
CHMP4B	343	49097025
GZMB	236	49097025
GYPC	552	49097025
GZMH	202	49097025
GZMA	285	49097025
GYS1	489	49097025
GYPE	475	49097025
GZMM	184	49097025
GYS2	999	49097025
GZF1	439	49097025
GZMK	293	49097025
SRD5A3	245	49097025
SREBF2	806	49097025
SRGAP1	1787	49097025
SRFBP1	554	49097025
SREK1	440	49097025
SREK1IP1	325	49097025
SRD5A1	359	49097025
SREBF1	559	49097025
SRD5A2	541	49097025
SRF	269	49097025
CTXN2	267	49097025
CTU2	369	49097025
CTTNBP2NL	518	49097025
CTXN3	188	49097025
CTXN1	31	49097025
CTTNBP2	1748	49097025
CTTN	641	49097025
CTXND2	127	49097025
CTU1	197	49097025
CTXND1	268	49097025
AP1AR	315	49097025
AP1B1	921	49097025
AP002347.1	116	49097025
AP002512.3	879	49097025
AP003419.1	287	49097025
AP001781.2	746	49097025
AP001458.2	203	49097025
AP002495.2	311	49097025
AP003071.5	21	49097025
AP002748.4	490	49097025
SYVN1	332	49097025
SZRD1	214	49097025
TAAR2	286	49097025
SYTL3	755	49097025
SZT2	1637	49097025
SYTL4	601	49097025
SYTL5	796	49097025
TAAR6	303	49097025
TAAR1	174	49097025
TAAR5	238	49097025
FSCN1	314	49097025
FSD1L	630	49097025
FSD2	642	49097025
FSHB	172	49097025
FSD1	465	49097025
FRZB	407	49097025
FSCN3	456	49097025
FSBP	538	49097025
FSCN2	268	49097025
FSCB	816	49097025
RHAG	613	49097025
RGSL1	1142	49097025
RHBDL2	384	49097025
RHBDD2	252	49097025
RHBDF2	584	49097025
RHBDF1	529	49097025
RHBDL1	198	49097025
RHBDD3	207	49097025
RGS9BP	185	49097025
RHBDD1	831	49097025
NREP	1525	49097025
NRF1	799	49097025
NRDE2	832	49097025
NRDC	919	49097025
NRG2	1213	49097025
NRG4	382	49097025
NRG3	3867	49097025
NRIP1	1020	49097025
NRGN	73	49097025
NRG1	4068	49097025
NPR3	1037	49097025
NPSR1	1791	49097025
NPRL3	547	49097025
NPTX1	358	49097025
NPS	122	49097025
NPTXR	377	49097025
NPTN	464	49097025
NPVF	183	49097025
NPRL2	184	49097025
NPTX2	442	49097025
DLGAP1	3210	49097025
DLGAP2	3950	49097025
DLG1	1418	49097025
DLG2	4118	49097025
DLG3	743	49097025
DLG5	1475	49097025
DLG4	594	49097025
DLGAP5	518	49097025
DLGAP3	1018	49097025
DLGAP4	1624	49097025
WDR36	713	49097025
WDR41	462	49097025
WDR35	823	49097025
WDR3	578	49097025
WDR37	695	49097025
WDR38	205	49097025
WDR33	1220	49097025
WDR31	286	49097025
WDR4	423	49097025
WDR34	316	49097025
SNTG1	3768	49097025
SNRPG	131	49097025
SNRPE	109	49097025
SNRPN	1772	49097025
SNRPF	450	49097025
SNTB2	705	49097025
SNRPD3	217	49097025
SNTB1	1532	49097025
SNTG2	2898	49097025
SNTA1	339	49097025
PAX6	684	49097025
PAX5	1720	49097025
PAX3	1223	49097025
PAX1	627	49097025
PAX4	519	49097025
PATL2	201	49097025
PATZ1	430	49097025
PAX2	765	49097025
PATL1	492	49097025
PAWR	599	49097025
PYGM	632	49097025
PYGB	771	49097025
PYM1	270	49097025
PYHIN1	976	49097025
PYDC1	81	49097025
PYGL	1073	49097025
PYGO1	530	49097025
PYROXD1	457	49097025
PYDC2	133	49097025
PYGO2	251	49097025
MTAP	665	49097025
MTA3	1241	49097025
MTA2	407	49097025
MT1M	91	49097025
MTA1	741	49097025
MT1X	71	49097025
MT3	89	49097025
MT2A	62	49097025
MT4	96	49097025
MT-ATP6	36	49097025
FAM131B	375	49097025
FAM133B	241	49097025
FAM129C	623	49097025
FAM135A	1250	49097025
FAM131A	300	49097025
FAM133A	603	49097025
FAM136A	136	49097025
FAM129B	767	49097025
FAM135B	3849	49097025
FAM131C	335	49097025
PIH1D3	310	49097025
PIGX	254	49097025
PIGY	12	49097025
PIH1D2	193	49097025
PIH1D1	235	49097025
PIGT	424	49097025
PIGU	711	49097025
PIGZ	330	49097025
PIGS	343	49097025
PIGV	225	49097025
MRPL11	123	49097025
MRPL10	187	49097025
MRPL13	367	49097025
MRPL1	513	49097025
MRPL12	143	49097025
MRPL17	100	49097025
MRPL18	168	49097025
MRPL14	146	49097025
MRPL16	149	49097025
MRPL15	226	49097025
OR51B2	325	49097025
OR51D1	343	49097025
OR51A7	411	49097025
OR51A4	423	49097025
OR51B4	301	49097025
OR51B6	329	49097025
OR51B5	319	49097025
OR4X2	364	49097025
OR51E1	481	49097025
OR51A2	324	49097025
SGSM2	655	49097025
SH2B1	567	49097025
SGSM1	1195	49097025
SGSH	311	49097025
SH2B2	423	49097025
SGTB	403	49097025
SGPP2	766	49097025
SGSM3	536	49097025
SGTA	314	49097025
SH2B3	639	49097025
BPY2	4	49097025
BPNT1	378	49097025
BPY2B	4	49097025
BPIFC	702	49097025
BPTF	1696	49097025
BRAF	33667	49097025
BPIFB4	708	49097025
BPIFB3	531	49097025
BPY2C	4	49097025
BPIFB6	531	49097025
ZNF302	367	49097025
ZNF3	402	49097025
ZNF30	328	49097025
ZNF300	376	49097025
ZNF319	333	49097025
ZNF318	997	49097025
ZNF316	135	49097025
ZNF317	498	49097025
ZNF304	421	49097025
ZNF311	345	49097025
GAGE10	150	49097025
GAGE12F	37	49097025
GAGE12G	31	49097025
GADD45G	89	49097025
GADL1	1119	49097025
GAGE1	217	49097025
GAGE12D	22	49097025
GAGE12C	19	49097025
GADD45GIP1	117	49097025
GAGE12E	21	49097025
TMA16	308	49097025
TMBIM1	202	49097025
TM9SF1	304	49097025
TM7SF2	216	49097025
TM9SF3	589	49097025
TMA7	50	49097025
TM9SF4	707	49097025
TM9SF2	580	49097025
TM7SF3	457	49097025
TM6SF2	316	49097025
TMOD2	470	49097025
TMOD1	630	49097025
TMIGD1	350	49097025
TMIGD2	305	49097025
TMIE	210	49097025
TMIGD3	749	49097025
TMOD3	486	49097025
TMEM9B	175	49097025
TMF1	544	49097025
TMLHE	522	49097025
SAMD1	174	49097025
SAMD11	404	49097025
SALL4	827	49097025
SALL3	1266	49097025
SAGE1	803	49097025
SALL1	1433	49097025
SAMD13	323	49097025
SALL2	610	49097025
SAMD10	148	49097025
SAMD12	1846	49097025
TMEM14B	205	49097025
TMEM14A	130	49097025
TMEM150C	478	49097025
TMEM150A	167	49097025
TMEM154	376	49097025
TMEM151B	1076	49097025
TMEM14C	146	49097025
TMEM155	141	49097025
TMEM150B	251	49097025
TMEM151A	336	49097025
AGMO	2251	49097025
AGMAT	283	49097025
AGER	199	49097025
AGFG2	459	49097025
AGL	1003	49097025
AGFG1	627	49097025
AGK	618	49097025
AGGF1	687	49097025
AGO1	691	49097025
AGO2	1126	49097025
PCDH10	1863	49097025
PCBP1	237	49097025
PCCB	661	49097025
PCDH11X	3567	49097025
PCBP2	448	49097025
PCDH11Y	1301	49097025
PCCA	1774	49097025
PCDH1	742	49097025
PCBP3	1797	49097025
PCBP4	245	49097025
ALG10	336	49097025
ALDOB	430	49097025
ALG13	849	49097025
ALDOA	280	49097025
ALG14	480	49097025
ALG11	331	49097025
ALDOC	173	49097025
ALG1	714	49097025
ALG12	350	49097025
ALG10B	365	49097025
REM1	373	49097025
RELT	354	49097025
REN	488	49097025
REPS1	671	49097025
RER1	209	49097025
REPIN1	378	49097025
REM2	188	49097025
REPS2	1001	49097025
REP15	97	49097025
RENBP	270	49097025
ISCA1	129	49097025
ISG15	159	49097025
ISL1	519	49097025
ISLR2	534	49097025
ISCU	160	49097025
ISLR	353	49097025
ISG20	205	49097025
ISCA2	69	49097025
ISG20L2	233	49097025
ISL2	243	49097025
P2RY6	392	49097025
P2RY14	532	49097025
P2RY11	265	49097025
P2RY10	514	49097025
P2RY12	960	49097025
P3H1	556	49097025
P2RY2	387	49097025
P2RY4	241	49097025
P2RY13	228	49097025
P2RY8	506	49097025
SIPA1	462	49097025
SIPA1L3	2116	49097025
SIN3B	866	49097025
SIPA1L2	1781	49097025
SIRPB1	767	49097025
SIPA1L1	1679	49097025
SINHCAF	332	49097025
SIRPB2	373	49097025
SIRPA	687	49097025
SIRPD	338	49097025
NOVA1	1748	49097025
NOSTRIN	655	49097025
NOTCH2NLA	991	49097025
NOSIP	275	49097025
NOTCH4	1705	49097025
NOTCH3	2070	49097025
NOTCH2	3381	49097025
NOTCH1	5624	49097025
NOTUM	398	49097025
NOTO	178	49097025
COTL1	328	49097025
CORO2B	1056	49097025
CORO1A	254	49097025
CORO1C	583	49097025
CORO7	957	49097025
CORO1B	332	49097025
CORO2A	572	49097025
CORO6	238	49097025
CORO7-PAM16	1088	49097025
CORT	109	49097025
OR4E2	417	49097025
OR4F3	12	49097025
OR4F17	129	49097025
OR4F29	19	49097025
OR4F15	267	49097025
OR4E1	52	49097025
OR4F16	11	49097025
OR4F5	66	49097025
OR4F4	51	49097025
OR4F21	31	49097025
SPTAN1	1382	49097025
SPSB2	158	49097025
SPTB	1856	49097025
SPRYD7	209	49097025
SPTBN1	1927	49097025
SPSB1	494	49097025
SPTA1	3692	49097025
SPSB3	223	49097025
SPSB4	831	49097025
SPRYD4	340	49097025
DGKG	1646	49097025
DGLUCY	779	49097025
DGKZ	801	49097025
DGUOK	291	49097025
DGKI	3102	49097025
DGKE	442	49097025
DGKK	1203	49097025
DGKD	1155	49097025
DGKQ	494	49097025
DGKH	1272	49097025
DCAF13	567	49097025
DCAF4	447	49097025
DCAF17	451	49097025
DCAF11	353	49097025
DCAF12L2	797	49097025
DCAF12L1	739	49097025
DCAF15	331	49097025
DCAF12	442	49097025
DCAF4L1	452	49097025
DCAF16	169	49097025
PEAK1	1569	49097025
PECR	357	49097025
PEA15	111	49097025
PDZRN3	2070	49097025
PEBP4	1010	49097025
PEAR1	823	49097025
PEBP1	150	49097025
PECAM1	103	49097025
PDZRN4	2867	49097025
PEAK3	250	49097025
PDE9A	983	49097025
PDE8A	955	49097025
PDE6G	170	49097025
PDGFB	332	49097025
PDE8B	1432	49097025
PDGFA	298	49097025
PDE7A	762	49097025
PDF	77	49097025
PDE6H	138	49097025
PDE7B	1495	49097025
HSPA1A	122	49097025
HSPA13	289	49097025
HSP90AB1	502	49097025
HSH2D	306	49097025
HSP90AA1	655	49097025
HSPA1B	115	49097025
HSP90B1	440	49097025
HSPA14	381	49097025
HSPA12B	457	49097025
HSPA12A	1309	49097025
APTX	322	49097025
APP	1593	49097025
APRT	105	49097025
AQP10	320	49097025
AQP12A	194	49097025
APPL2	592	49097025
AQP11	198	49097025
AQP1	285	49097025
APPBP2	616	49097025
APPL1	516	49097025
CNTN5	4240	49097025
CNTN1	2850	49097025
CNTNAP3B	1063	49097025
CNTNAP2	5128	49097025
CNTN4	3863	49097025
CNTN6	3235	49097025
CNTN2	920	49097025
CNTNAP3	1277	49097025
CNTN3	2186	49097025
CNTNAP1	772	49097025
OAS2	601	49097025
NYNRIN	922	49097025
OARD1	399	49097025
NYAP1	646	49097025
OAS1	381	49097025
NYAP2	2228	49097025
OASL	406	49097025
OAS3	703	49097025
NYX	402	49097025
OAF	242	49097025
SPATS2L	987	49097025
SPCS1	132	49097025
SPATS2	807	49097025
SPCS2	239	49097025
SPATS1	418	49097025
SPATC1L	326	49097025
SPATA9	242	49097025
SPC25	181	49097025
SPC24	99	49097025
SPATC1	515	49097025
NUP98	1323	49097025
NUPL2	359	49097025
NUPR1	85	49097025
NUP62	419	49097025
NUP88	463	49097025
NUS1	296	49097025
NUP93	937	49097025
NUP85	452	49097025
NUPR2	72	49097025
NUP62CL	392	49097025
TFPI	746	49097025
TFF3	86	49097025
TFG	448	49097025
TFEC	1566	49097025
TFEB	528	49097025
TFF1	87	49097025
TFIP11	490	49097025
TFF2	160	49097025
TFPI2	329	49097025
TFE3	476	49097025
ZNF253	463	49097025
ZNF248	811	49097025
ZNF24	228	49097025
ZNF234	445	49097025
ZNF250	360	49097025
ZNF236	1528	49097025
ZNF25	376	49097025
ZNF235	1049	49097025
ZNF239	304	49097025
ZNF251	463	49097025
RPS6KA3	811	49097025
RPS6	182	49097025
RPS6KA1	627	49097025
RPS6KB1	491	49097025
RPS6KA6	1258	49097025
RPS5	182	49097025
RPS4Y2	93	49097025
RPS6KA2	2117	49097025
RPS6KA4	594	49097025
RPS6KA5	1075	49097025
TESMIN	537	49097025
TESPA1	647	49097025
TET2	4341	49097025
TEX101	295	49097025
TET3	1257	49097025
TEX10	577	49097025
TESK2	837	49097025
TESC	429	49097025
TET1	2013	49097025
TESK1	330	49097025
DUXA	386	49097025
DUSP9	231	49097025
DUSP8	317	49097025
DUSP5	277	49097025
DVL1	486	49097025
DUT	181	49097025
DUSP7	190	49097025
DUSP6	226	49097025
DUSP4	362	49097025
DUXB	54	49097025
HEPACAM	496	49097025
HEPH	1400	49097025
HENMT1	261	49097025
HEMK1	267	49097025
HEPACAM2	682	49097025
HERC3	930	49097025
HERC2	3012	49097025
HERC1	2265	49097025
HEPN1	91	49097025
HEPHL1	1257	49097025
OR5T2	510	49097025
OR5M3	403	49097025
OR5P3	290	49097025
OR5T1	411	49097025
OR5M9	389	49097025
OR5R1	396	49097025
OR5M11	367	49097025
OR5M10	326	49097025
OR5P2	326	49097025
OR5M8	378	49097025
TACC3	591	49097025
TAF1	1403	49097025
TADA2B	226	49097025
TACSTD2	133	49097025
TACR2	352	49097025
TACR1	975	49097025
TACR3	1418	49097025
TADA1	270	49097025
TADA3	307	49097025
TACO1	148	49097025
RASGEF1B	2004	49097025
RASGRP2	511	49097025
RASGRF2	1805	49097025
RASGEF1C	1052	49097025
RASGRP3	1197	49097025
RASGRP1	726	49097025
RASEF	872	49097025
RASGRF1	1560	49097025
RASGEF1A	697	49097025
RASD2	280	49097025
PSME3	202	49097025
PSMG2	663	49097025
PSMG4	634	49097025
PSME1	142	49097025
PSMG3	79	49097025
PSMG1	151	49097025
PSMF1	436	49097025
PSORS1C1	583	49097025
PSME2	153	49097025
PSME4	1311	49097025
HSPA8	447	49097025
HSPA2	465	49097025
HSPA4L	570	49097025
HSPA4	562	49097025
HSPB11	176	49097025
HSPB1	108	49097025
HSPA1L	375	49097025
HSPA9	391	49097025
HSPA6	377	49097025
HSPA5	272	49097025
CCDC88A	1257	49097025
CCDC86	220	49097025
CCDC85C	635	49097025
CCDC88C	1484	49097025
CCDC88B	757	49097025
CCDC85A	1772	49097025
CCDC83	568	49097025
CCDC85B	56	49097025
CCDC84	244	49097025
CCDC87	407	49097025
ARHGAP35	1189	49097025
ARHGAP30	784	49097025
ARHGAP25	992	49097025
ARHGAP28	1725	49097025
ARHGAP26	1807	49097025
ARHGAP32	1601	49097025
ARHGAP29	921	49097025
ARHGAP27	491	49097025
ARHGAP33	672	49097025
ARHGAP31	1367	49097025
STAT6	752	49097025
STAT5A	547	49097025
STAT5B	877	49097025
STAT3	1289	49097025
STARD8	899	49097025
STAT4	1119	49097025
STAT1	720	49097025
STAT2	467	49097025
STARD7	296	49097025
STARD9	1257	49097025
PSMD8	221	49097025
PSMD5	300	49097025
PSMD9	225	49097025
PSMD13	298	49097025
PSMD14	598	49097025
PSMD7	190	49097025
PSMD4	273	49097025
PSMD2	419	49097025
PSMD3	360	49097025
PSMD6	241	49097025
TGFA	586	49097025
TGFB3	334	49097025
TFRC	535	49097025
TGFB1	311	49097025
TGFB1I1	290	49097025
TGDS	273	49097025
TFPT	222	49097025
TG	3171	49097025
TGFB2	870	49097025
TFR2	631	49097025
RGS6	2806	49097025
RGS9	1093	49097025
RGS5	1009	49097025
RGS3	1175	49097025
RGS7	3177	49097025
RGS4	364	49097025
RGS7BP	881	49097025
RGS8	427	49097025
RGS22	1546	49097025
RGS21	673	49097025
SCAMP4	376	49097025
SCAMP5	302	49097025
SCAP	791	49097025
SCARB1	665	49097025
SCARA5	919	49097025
SCAPER	2054	49097025
SCAMP2	309	49097025
SCAMP3	238	49097025
SCAND1	121	49097025
SCARA3	508	49097025
FAM156B	5	49097025
FAM156A	87	49097025
FAM160B1	686	49097025
FAM160A2	675	49097025
FAM161B	333	49097025
FAM161A	486	49097025
FAM160A1	1175	49097025
FAM155B	454	49097025
FAM160B2	355	49097025
FAM155A	3215	49097025
NRN1L	132	49097025
NRM	128	49097025
NRP1	1357	49097025
NRP2	1277	49097025
NRL	529	49097025
NRK	1803	49097025
NRN1	246	49097025
NRIP3	290	49097025
NRIP2	193	49097025
NRROS	545	49097025
ZNF677	583	49097025
ZNF676	1042	49097025
ZNF682	554	49097025
ZNF675	1301	49097025
ZNF680	575	49097025
ZNF678	835	49097025
ZNF674	339	49097025
ZNF683	411	49097025
ZNF679	957	49097025
ZNF681	659	49097025
AEBP1	714	49097025
AEBP2	770	49097025
ADRB2	267	49097025
ADRB3	228	49097025
ADRM1	247	49097025
ADSL	412	49097025
ADSSL1	431	49097025
ADSS	436	49097025
ADTRP	515	49097025
ADRB1	225	49097025
IRAK1	397	49097025
IREB2	744	49097025
IRAK1BP1	284	49097025
IRF2	634	49097025
IRAK4	347	49097025
IRF1	311	49097025
IRAK2	697	49097025
IRAK3	741	49097025
IRF2BP2	333	49097025
IRF2BP1	292	49097025
USP15	1122	49097025
USP16	441	49097025
USP12	566	49097025
USP14	504	49097025
USP11	487	49097025
USP1	311	49097025
USP10	739	49097025
USP13	1167	49097025
USP17L1	41	49097025
USP17L10	43	49097025
SC5D	226	49097025
SCAF11	922	49097025
SBNO2	927	49097025
SCAF8	990	49097025
SCAF4	967	49097025
SCAF1	757	49097025
SCAI	1059	49097025
SBSN	435	49097025
SBSPON	375	49097025
SCAMP1	578	49097025
HSPH1	559	49097025
HTD2	110	49097025
HTN3	118	49097025
HTN1	130	49097025
HTATIP2	226	49097025
HTR1A	586	49097025
HTATSF1	469	49097025
HSPG2	2315	49097025
HSPE1-MOB4	382	49097025
HTR1B	356	49097025
AFMID	333	49097025
AGA	263	49097025
AFM	602	49097025
AGAP1	2505	49097025
AGAP2	720	49097025
AFG3L2	521	49097025
AFG1L	969	49097025
AFF4	950	49097025
AFTPH	623	49097025
AFP	435	49097025
GPR137	295	49097025
GPR141	805	49097025
GPR143	350	49097025
GPR135	218	49097025
GPR137C	510	49097025
GPR137B	481	49097025
GPR12	354	49097025
GPR132	335	49097025
GPR142	403	49097025
GPR139	679	49097025
IRX4	496	49097025
IRX1	701	49097025
IRGQ	331	49097025
IRX5	330	49097025
IRX6	488	49097025
IRX3	240	49097025
IRS1	1206	49097025
IRS2	1007	49097025
IRX2	509	49097025
IRS4	928	49097025
UBAP2	1008	49097025
UBAP1L	201	49097025
UBB	191	49097025
UBASH3A	713	49097025
UBD	136	49097025
UBAP2L	824	49097025
UBAP1	497	49097025
UBC	435	49097025
UBALD2	116	49097025
UBASH3B	1168	49097025
ENPP7	423	49097025
ENSA	297	49097025
ENTPD1	896	49097025
ENTPD3	432	49097025
ENTPD4	607	49097025
ENTPD2	308	49097025
ENTPD5	721	49097025
ENPP5	335	49097025
ENTHD1	1004	49097025
ENPP6	846	49097025
CEPT1	399	49097025
CERCAM	513	49097025
CERKL	1090	49097025
CEP97	601	49097025
CERS4	496	49097025
CER1	271	49097025
CERS3	1021	49097025
CERS1	346	49097025
CERK	494	49097025
CERS2	334	49097025
ASGR1	162	49097025
ASH2L	488	49097025
ASIC5	594	49097025
ASGR2	313	49097025
ASIC2	3357	49097025
ASIC1	465	49097025
ASIC3	375	49097025
ASIC4	569	49097025
ASH1L	2218	49097025
ASF1B	214	49097025
STK16	187	49097025
STK24	818	49097025
STK17B	432	49097025
STK26	433	49097025
STK19	299	49097025
STK31	1355	49097025
STK3	1830	49097025
STK32A	1103	49097025
STK25	398	49097025
STK17A	398	49097025
LINGO1	876	49097025
LIPA	1513	49097025
LIN9	648	49097025
LINGO4	382	49097025
LIPC	895	49097025
LINGO2	3148	49097025
LINS1	447	49097025
LINC02210-CRHR1	1188	49097025
LINC00672	40	49097025
LINGO3	224	49097025
SMC4	817	49097025
SMC2	723	49097025
SMARCE1	404	49097025
SMC1A	747	49097025
SMC6	1448	49097025
SMC5	838	49097025
SMC1B	882	49097025
SMC3	798	49097025
SMCHD1	1441	49097025
SMCO1	209	49097025
AL031777.3	335	49097025
AL035425.2	148	49097025
AL035460.1	184	49097025
AL034430.1	96	49097025
AL022312.1	1	49097025
AL022318.4	453	49097025
AL049629.2	222	49097025
AL049557.1	310	49097025
AL032819.3	20	49097025
AL035078.4	1537	49097025
RAE1	365	49097025
RAI14	1213	49097025
RAI1	1287	49097025
RAG1	908	49097025
RAI2	603	49097025
RAF1	912	49097025
RAG2	449	49097025
RAET1L	209	49097025
RAET1G	203	49097025
RAET1E	208	49097025
PPP1R7	364	49097025
PPP2R1B	482	49097025
PPP1R8	210	49097025
PPP1R9A	2317	49097025
PPP2R1A	1103	49097025
PPP1R42	550	49097025
PPP2CB	238	49097025
PPP1R3G	128	49097025
PPP2CA	324	49097025
PPP1R9B	326	49097025
NEFL	378	49097025
NEDD4L	1610	49097025
NEIL1	367	49097025
NEDD4	1229	49097025
NEDD9	1231	49097025
NEDD8-MDP1	230	49097025
NEFM	681	49097025
NEGR1	3211	49097025
NEFH	893	49097025
NEDD8	150	49097025
DST	4070	49097025
DSG4	967	49097025
DSTN	269	49097025
DSPP	1053	49097025
DSTYK	747	49097025
DSN1	300	49097025
DSG3	869	49097025
DSP	1602	49097025
DSG2	773	49097025
DTD1	815	49097025
DCLK3	825	49097025
DCLRE1C	690	49097025
DCP1A	500	49097025
DCLK1	2611	49097025
DCP2	422	49097025
DCN	614	49097025
DCP1B	618	49097025
DCLK2	1318	49097025
DCLRE1A	468	49097025
DCLRE1B	309	49097025
PRAMEF25	78	49097025
PRAMEF19	126	49097025
PRAMEF17	172	49097025
PRAMEF20	94	49097025
PRAMEF14	106	49097025
PRAMEF12	477	49097025
PRAMEF18	17	49097025
PRAMEF11	584	49097025
PRAMEF15	80	49097025
PRAMEF2	599	49097025
TPRN	230	49097025
TPRKB	135	49097025
TPRA1	277	49097025
TPRG1L	145	49097025
TPRG1	1511	49097025
TPPP	469	49097025
TPPP2	149	49097025
TPRX1	438	49097025
TPPP3	129	49097025
TPR	1561	49097025
MAST4	2725	49097025
MASTL	549	49097025
MAST1	1023	49097025
MATK	540	49097025
MAT2B	283	49097025
MASP2	548	49097025
MAT2A	242	49097025
MAT1A	408	49097025
MAST2	1508	49097025
MAST3	853	49097025
FRYL	2083	49097025
FRS3	326	49097025
FRMPD2	1366	49097025
FRS2	686	49097025
FRRS1	523	49097025
FRY	2882	49097025
FRMPD4	2697	49097025
FRMPD1	1367	49097025
FRMPD3	934	49097025
FRRS1L	310	49097025
NCAPG	478	49097025
NCBP2	181	49097025
NCAPG2	852	49097025
NCAPH2	395	49097025
NCAPD3	1084	49097025
NCBP2-AS2	24	49097025
NCAN	1075	49097025
NCAPH	553	49097025
NCAPD2	762	49097025
NCBP1	498	49097025
FAM216A	216	49097025
FAM20B	466	49097025
FAM216B	167	49097025
FAM210B	112	49097025
FAM209B	177	49097025
FAM20A	672	49097025
FAM210A	444	49097025
FAM214A	796	49097025
FAM214B	339	49097025
FAM20C	764	49097025
PHKG1	321	49097025
PHLDA1	316	49097025
PHKB	1482	49097025
PHLDB1	874	49097025
PHLPP1	1345	49097025
PHLDB2	1750	49097025
PHLDA2	65	49097025
PHKG2	448	49097025
PHLDB3	590	49097025
PHLDA3	124	49097025
EPHA8	1068	49097025
EPHX2	567	49097025
EPHA7	2627	49097025
EPHB2	1505	49097025
EPHA6	3963	49097025
EPHB1	3320	49097025
EPHX1	478	49097025
EPHB6	977	49097025
EPHB4	810	49097025
EPHB3	701	49097025
C7orf43	266	49097025
C8G	114	49097025
C7orf50	1425	49097025
C8B	776	49097025
C7orf57	434	49097025
C7orf77	120	49097025
C7orf55-LUC7L2	710	49097025
C8A	903	49097025
C7orf61	183	49097025
C7orf33	322	49097025
MOV10L1	1055	49097025
MOSMO	309	49097025
MOV10	569	49097025
MOSPD1	239	49097025
MOSPD3	169	49097025
MOSPD2	433	49097025
MORN5	383	49097025
MORN4	213	49097025
MOS	289	49097025
MORN3	229	49097025
FADS6	331	49097025
FAHD2A	231	49097025
FAF1	1788	49097025
FAH	487	49097025
FAIM	208	49097025
FAHD2B	250	49097025
FAHD1	258	49097025
FADS3	342	49097025
FAF2	493	49097025
FAIM2	432	49097025
EEF2KMT	295	49097025
EEF1AKNMT	420	49097025
EEF1D	454	49097025
EEF1B2	232	49097025
EEF1AKMT4-ECE2	1021	49097025
EEF2	556	49097025
EEF1E1	240	49097025
EEF1AKMT4	208	49097025
EEF1G	222	49097025
EEF2K	791	49097025
ARSK	394	49097025
ARSG	1270	49097025
ARSF	696	49097025
ARSE	419	49097025
ARSH	486	49097025
ARSI	571	49097025
ART3	801	49097025
ART1	363	49097025
ARSJ	700	49097025
ARSD	649	49097025
BCAS1	1107	49097025
BCAP29	415	49097025
BCAN	746	49097025
BCAR1	621	49097025
BBX	1486	49097025
BBS9	2218	49097025
BCAP31	241	49097025
BCAR3	1252	49097025
BCAS2	205	49097025
BCAM	482	49097025
ZNF444	272	49097025
ZNF446	257	49097025
ZNF44	429	49097025
ZNF449	390	49097025
ZNF442	437	49097025
ZNF445	621	49097025
ZNF441	340	49097025
ZNF45	356	49097025
ZNF440	487	49097025
ZNF443	437	49097025
NXPH3	215	49097025
NXPE3	521	49097025
NXT2	165	49097025
NXT1	87	49097025
NXPH2	846	49097025
NXPE4	599	49097025
NXPH1	1941	49097025
NXPE1	675	49097025
NXPH4	220	49097025
NXPE2	506	49097025
CPNE2	507	49097025
CPNE7	592	49097025
CPNE5	822	49097025
CPN2	455	49097025
CPNE1	845	49097025
CPNE6	422	49097025
CPM	694	49097025
CPNE4	2857	49097025
CPNE3	581	49097025
CPN1	509	49097025
HCCS	203	49097025
HCK	831	49097025
HCFC1R1	111	49097025
HCFC1	1012	49097025
HCLS1	576	49097025
HCN1	3667	49097025
HCN3	450	49097025
HCN2	519	49097025
HCN4	1044	49097025
HCFC2	545	49097025
GLP2R	873	49097025
GLRX	521	49097025
GLRA1	961	49097025
GLRA3	1560	49097025
GLRX3	347	49097025
GLRA2	1214	49097025
GLRA4	460	49097025
GLRX5	111	49097025
GLRB	1152	49097025
GLRX2	155	49097025
ANKRD11	2326	49097025
ANKRD10	365	49097025
ANKMY1	964	49097025
ANKRD13B	379	49097025
ANKRD13A	417	49097025
ANKRA2	174	49097025
ANKMY2	487	49097025
ANKLE2	710	49097025
ANKRD1	307	49097025
ANKRD12	1301	49097025
TGM5	592	49097025
TGOLN2	288	49097025
TGM3	832	49097025
TGS1	658	49097025
TGIF2-RAB5IF	379	49097025
TGM2	650	49097025
TGM6	949	49097025
TGM4	593	49097025
TGM1	486	49097025
TGM7	586	49097025
ELOA	452	49097025
ELN	833	49097025
ELMO3	396	49097025
ELL3	216	49097025
ELMO2	501	49097025
ELMO1	2742	49097025
ELMOD1	868	49097025
ELMOD2	245	49097025
ELMOD3	347	49097025
ELMSAN1	899	49097025
SPRR1B	126	49097025
SPRR2D	108	49097025
SPRR2B	104	49097025
SPRED2	903	49097025
SPRED3	223	49097025
SPRN	72	49097025
SPRR1A	121	49097025
